"PowerMultiplier []","Time [ns]","Particles []"
331.875,30.3375,nan
331.875,30.35,nan
331.875,30.3625,nan
331.875,30.375,nan
331.875,30.3875,nan
331.875,30.4,nan
331.875,30.4125,nan
331.875,30.425,nan
331.875,30.4375,nan
331.875,30.45,nan
331.875,30.4625,nan
331.875,30.475,nan
331.875,30.4875,nan
331.875,30.5,nan
331.875,30.5125,nan
331.875,30.525,nan
331.875,30.5375,nan
331.875,30.55,nan
331.875,30.5625,nan
331.875,30.575,nan
331.875,30.5875,nan
331.875,30.6,nan
331.875,30.6125,nan
331.875,30.625,nan
331.875,30.6375,nan
331.875,30.65,nan
331.875,30.6625,nan
331.875,30.675,nan
331.875,30.6875,nan
331.875,30.7,nan
331.875,30.7125,nan
331.875,30.725,nan
331.875,30.7375,nan
331.875,30.75,nan
331.875,30.7625,nan
331.875,30.775,nan
331.875,30.7875,nan
331.875,30.8,nan
331.875,30.8125,nan
331.875,30.825,nan
331.875,30.8375,nan
331.875,30.85,nan
331.875,30.8625,nan
331.875,30.875,nan
331.875,30.8875,nan
331.875,30.9,nan
331.875,30.9125,nan
331.875,30.925,nan
331.875,30.9375,nan
331.875,30.95,nan
331.875,30.9625,nan
331.875,30.975,nan
331.875,30.9875,nan
331.875,31,nan
331.875,31.0125,nan
331.875,31.025,nan
331.875,31.0375,nan
331.875,31.05,nan
331.875,31.0625,nan
331.875,31.075,nan
331.875,31.0875,nan
331.875,31.1,nan
331.875,31.1125,nan
331.875,31.125,nan
331.875,31.1375,nan
331.875,31.15,nan
331.875,31.1625,nan
331.875,31.175,nan
331.875,31.1875,nan
331.875,31.2,nan
331.875,31.2125,nan
331.875,31.225,nan
331.875,31.2375,nan
331.875,31.25,nan
331.875,31.2625,nan
331.875,31.275,nan
331.875,31.2875,nan
331.875,31.3,nan
331.875,31.3125,nan
331.875,31.325,nan
331.875,31.3375,nan
331.875,31.35,nan
331.875,31.3625,nan
331.875,31.375,nan
331.875,31.3875,nan
331.875,31.4,nan
331.875,31.4125,nan
331.875,31.425,nan
331.875,31.4375,nan
331.875,31.45,nan
331.875,31.4625,nan
331.875,31.475,nan
331.875,31.4875,nan
331.875,31.5,nan
331.875,31.5125,nan
331.875,31.525,nan
331.875,31.5375,nan
331.875,31.55,nan
331.875,31.5625,nan
331.875,31.575,nan
331.875,31.5875,nan
331.875,31.6,nan
331.875,31.6125,nan
331.875,31.625,nan
331.875,31.6375,nan
331.875,31.65,nan
331.875,31.6625,nan
331.875,31.675,nan
331.875,31.6875,nan
331.875,31.7,nan
331.875,31.7125,nan
331.875,31.725,nan
331.875,31.7375,nan
331.875,31.75,nan
331.875,31.7625,nan
331.875,31.775,nan
331.875,31.7875,nan
331.875,31.8,nan
331.875,31.8125,nan
331.875,31.825,nan
331.875,31.8375,nan
331.875,31.85,nan
331.875,31.8625,nan
331.875,31.875,nan
331.875,31.8875,nan
331.875,31.9,nan
331.875,31.9125,nan
331.875,31.925,nan
331.875,31.9375,nan
331.875,31.95,nan
331.875,31.9625,nan
331.875,31.975,nan
331.875,31.9875,nan
331.875,32,nan
331.875,32.0125,nan
331.875,32.025,nan
351.368,0,500
351.368,0.0125,500
351.368,0.025,500
351.368,0.0375,500
351.368,0.05,500
351.368,0.0625,500
351.368,0.075,468
351.368,0.0875,455
351.368,0.1,447
351.368,0.1125,438
351.368,0.125,433
351.368,0.1375,425
351.368,0.15,422
351.368,0.1625,417
351.368,0.175,409
351.368,0.1875,403
351.368,0.2,402
351.368,0.2125,398
351.368,0.225,395
351.368,0.2375,392
351.368,0.25,392
351.368,0.2625,392
351.368,0.275,391
351.368,0.2875,391
351.368,0.3,389
351.368,0.3125,384
351.368,0.325,377
351.368,0.3375,372
351.368,0.35,372
351.368,0.3625,365
351.368,0.375,358
351.368,0.3875,349
351.368,0.4,343
351.368,0.4125,338
351.368,0.425,330
351.368,0.4375,329
351.368,0.45,326
351.368,0.4625,323
351.368,0.475,322
351.368,0.4875,320
351.368,0.5,321
351.368,0.5125,320
351.368,0.525,317
351.368,0.5375,315
351.368,0.55,311
351.368,0.5625,307
351.368,0.575,302
351.368,0.5875,301
351.368,0.6,299
351.368,0.6125,292
351.368,0.625,290
351.368,0.6375,279
351.368,0.65,276
351.368,0.6625,273
351.368,0.675,271
351.368,0.6875,265
351.368,0.7,261
351.368,0.7125,260
351.368,0.725,259
351.368,0.7375,258
351.368,0.75,257
351.368,0.7625,251
351.368,0.775,249
351.368,0.7875,246
351.368,0.8,246
351.368,0.8125,249
351.368,0.825,253
351.368,0.8375,244
351.368,0.85,240
351.368,0.8625,238
351.368,0.875,239
351.368,0.8875,235
351.368,0.9,239
351.368,0.9125,238
351.368,0.925,236
351.368,0.9375,233
351.368,0.95,229
351.368,0.9625,225
351.368,0.975,225
351.368,0.9875,222
351.368,1,220
351.368,1.0125,223
351.368,1.025,221
351.368,1.0375,221
351.368,1.05,223
351.368,1.0625,221
351.368,1.075,218
351.368,1.0875,213
351.368,1.1,215
351.368,1.1125,212
351.368,1.125,211
351.368,1.1375,211
351.368,1.15,209
351.368,1.1625,211
351.368,1.175,209
351.368,1.1875,212
351.368,1.2,207
351.368,1.2125,212
351.368,1.225,214
351.368,1.2375,217
351.368,1.25,215
351.368,1.2625,218
351.368,1.275,216
351.368,1.2875,220
351.368,1.3,221
351.368,1.3125,222
351.368,1.325,217
351.368,1.3375,213
351.368,1.35,209
351.368,1.3625,211
351.368,1.375,211
351.368,1.3875,214
351.368,1.4,214
351.368,1.4125,210
351.368,1.425,208
351.368,1.4375,202
351.368,1.45,195
351.368,1.4625,195
351.368,1.475,194
351.368,1.4875,196
351.368,1.5,194
351.368,1.5125,191
351.368,1.525,189
351.368,1.5375,196
351.368,1.55,197
351.368,1.5625,191
351.368,1.575,189
351.368,1.5875,186
351.368,1.6,181
351.368,1.6125,181
351.368,1.625,185
351.368,1.6375,188
351.368,1.65,189
351.368,1.6625,190
351.368,1.675,189
351.368,1.6875,181
351.368,1.7,182
351.368,1.7125,181
351.368,1.725,182
351.368,1.7375,182
351.368,1.75,177
351.368,1.7625,175
351.368,1.775,175
351.368,1.7875,177
351.368,1.8,177
351.368,1.8125,180
351.368,1.825,186
351.368,1.8375,181
351.368,1.85,181
351.368,1.8625,180
351.368,1.875,182
351.368,1.8875,184
351.368,1.9,192
351.368,1.9125,189
351.368,1.925,190
351.368,1.9375,191
351.368,1.95,191
351.368,1.9625,192
351.368,1.975,197
351.368,1.9875,193
351.368,2,197
351.368,2.0125,196
351.368,2.025,196
351.368,2.0375,201
351.368,2.05,205
351.368,2.0625,202
351.368,2.075,205
351.368,2.0875,198
351.368,2.1,202
351.368,2.1125,203
351.368,2.125,206
351.368,2.1375,203
351.368,2.15,202
351.368,2.1625,202
351.368,2.175,197
351.368,2.1875,198
351.368,2.2,206
351.368,2.2125,207
351.368,2.225,204
351.368,2.2375,200
351.368,2.25,199
351.368,2.2625,200
351.368,2.275,200
351.368,2.2875,197
351.368,2.3,195
351.368,2.3125,194
351.368,2.325,188
351.368,2.3375,186
351.368,2.35,188
351.368,2.3625,184
351.368,2.375,187
351.368,2.3875,185
351.368,2.4,180
351.368,2.4125,175
351.368,2.425,175
351.368,2.4375,176
351.368,2.45,177
351.368,2.4625,177
351.368,2.475,178
351.368,2.4875,180
351.368,2.5,181
351.368,2.5125,180
351.368,2.525,180
351.368,2.5375,179
351.368,2.55,182
351.368,2.5625,178
351.368,2.575,176
351.368,2.5875,181
351.368,2.6,180
351.368,2.6125,181
351.368,2.625,179
351.368,2.6375,177
351.368,2.65,175
351.368,2.6625,171
351.368,2.675,170
351.368,2.6875,169
351.368,2.7,169
351.368,2.7125,174
351.368,2.725,170
351.368,2.7375,171
351.368,2.75,168
351.368,2.7625,166
351.368,2.775,164
351.368,2.7875,159
351.368,2.8,165
351.368,2.8125,163
351.368,2.825,161
351.368,2.8375,156
351.368,2.85,153
351.368,2.8625,157
351.368,2.875,158
351.368,2.8875,159
351.368,2.9,156
351.368,2.9125,160
351.368,2.925,158
351.368,2.9375,157
351.368,2.95,158
351.368,2.9625,160
351.368,2.975,160
351.368,2.9875,159
351.368,3,160
351.368,3.0125,159
351.368,3.025,161
351.368,3.0375,160
351.368,3.05,159
351.368,3.0625,156
351.368,3.075,158
351.368,3.0875,161
351.368,3.1,159
351.368,3.1125,157
351.368,3.125,156
351.368,3.1375,159
351.368,3.15,156
351.368,3.1625,154
351.368,3.175,156
351.368,3.1875,154
351.368,3.2,151
351.368,3.2125,151
351.368,3.225,151
351.368,3.2375,152
351.368,3.25,151
351.368,3.2625,149
351.368,3.275,149
351.368,3.2875,149
351.368,3.3,149
351.368,3.3125,155
351.368,3.325,159
351.368,3.3375,157
351.368,3.35,156
351.368,3.3625,157
351.368,3.375,159
351.368,3.3875,165
351.368,3.4,163
351.368,3.4125,162
351.368,3.425,163
351.368,3.4375,162
351.368,3.45,159
351.368,3.4625,156
351.368,3.475,157
351.368,3.4875,161
351.368,3.5,163
351.368,3.5125,159
351.368,3.525,164
351.368,3.5375,168
351.368,3.55,166
351.368,3.5625,167
351.368,3.575,166
351.368,3.5875,166
351.368,3.6,167
351.368,3.6125,171
351.368,3.625,168
351.368,3.6375,177
351.368,3.65,178
351.368,3.6625,181
351.368,3.675,182
351.368,3.6875,181
351.368,3.7,180
351.368,3.7125,182
351.368,3.725,176
351.368,3.7375,178
351.368,3.75,177
351.368,3.7625,175
351.368,3.775,175
351.368,3.7875,174
351.368,3.8,174
351.368,3.8125,173
351.368,3.825,172
351.368,3.8375,170
351.368,3.85,167
351.368,3.8625,172
351.368,3.875,168
351.368,3.8875,166
351.368,3.9,173
351.368,3.9125,173
351.368,3.925,174
351.368,3.9375,171
351.368,3.95,175
351.368,3.9625,178
351.368,3.975,180
351.368,3.9875,176
351.368,4,173
351.368,4.0125,175
351.368,4.025,180
351.368,4.0375,177
351.368,4.05,177
351.368,4.0625,179
351.368,4.075,175
351.368,4.0875,173
351.368,4.1,170
351.368,4.1125,164
351.368,4.125,166
351.368,4.1375,166
351.368,4.15,166
351.368,4.1625,168
351.368,4.175,169
351.368,4.1875,173
351.368,4.2,176
351.368,4.2125,177
351.368,4.225,181
351.368,4.2375,179
351.368,4.25,174
351.368,4.2625,178
351.368,4.275,177
351.368,4.2875,183
351.368,4.3,181
351.368,4.3125,180
351.368,4.325,174
351.368,4.3375,171
351.368,4.35,167
351.368,4.3625,172
351.368,4.375,169
351.368,4.3875,171
351.368,4.4,171
351.368,4.4125,168
351.368,4.425,163
351.368,4.4375,162
351.368,4.45,164
351.368,4.4625,161
351.368,4.475,160
351.368,4.4875,165
351.368,4.5,162
351.368,4.5125,160
351.368,4.525,161
351.368,4.5375,163
351.368,4.55,160
351.368,4.5625,161
351.368,4.575,160
351.368,4.5875,162
351.368,4.6,159
351.368,4.6125,159
351.368,4.625,159
351.368,4.6375,157
351.368,4.65,165
351.368,4.6625,166
351.368,4.675,164
351.368,4.6875,161
351.368,4.7,153
351.368,4.7125,150
351.368,4.725,156
351.368,4.7375,161
351.368,4.75,156
351.368,4.7625,158
351.368,4.775,158
351.368,4.7875,158
351.368,4.8,154
351.368,4.8125,155
351.368,4.825,160
351.368,4.8375,165
351.368,4.85,164
351.368,4.8625,162
351.368,4.875,156
351.368,4.8875,153
351.368,4.9,154
351.368,4.9125,155
351.368,4.925,154
351.368,4.9375,151
351.368,4.95,148
351.368,4.9625,144
351.368,4.975,146
351.368,4.9875,138
351.368,5,133
351.368,5.0125,134
351.368,5.025,134
351.368,5.0375,131
351.368,5.05,131
351.368,5.0625,131
351.368,5.075,128
351.368,5.0875,125
351.368,5.1,127
351.368,5.1125,128
351.368,5.125,127
351.368,5.1375,129
351.368,5.15,127
351.368,5.1625,130
351.368,5.175,132
351.368,5.1875,128
351.368,5.2,127
351.368,5.2125,129
351.368,5.225,128
351.368,5.2375,131
351.368,5.25,139
351.368,5.2625,147
351.368,5.275,150
351.368,5.2875,149
351.368,5.3,147
351.368,5.3125,145
351.368,5.325,148
351.368,5.3375,151
351.368,5.35,149
351.368,5.3625,147
351.368,5.375,146
351.368,5.3875,147
351.368,5.4,153
351.368,5.4125,150
351.368,5.425,148
351.368,5.4375,151
351.368,5.45,154
351.368,5.4625,154
351.368,5.475,151
351.368,5.4875,147
351.368,5.5,147
351.368,5.5125,148
351.368,5.525,147
351.368,5.5375,147
351.368,5.55,146
351.368,5.5625,145
351.368,5.575,144
351.368,5.5875,147
351.368,5.6,147
351.368,5.6125,149
351.368,5.625,148
351.368,5.6375,148
351.368,5.65,147
351.368,5.6625,144
351.368,5.675,143
351.368,5.6875,146
351.368,5.7,154
351.368,5.7125,161
351.368,5.725,161
351.368,5.7375,161
351.368,5.75,158
351.368,5.7625,152
351.368,5.775,154
351.368,5.7875,157
351.368,5.8,159
351.368,5.8125,162
351.368,5.825,160
351.368,5.8375,156
351.368,5.85,155
351.368,5.8625,150
351.368,5.875,147
351.368,5.8875,142
351.368,5.9,140
351.368,5.9125,136
351.368,5.925,132
351.368,5.9375,134
351.368,5.95,132
351.368,5.9625,130
351.368,5.975,134
351.368,5.9875,136
351.368,6,135
351.368,6.0125,132
351.368,6.025,131
351.368,6.0375,129
351.368,6.05,129
351.368,6.0625,131
351.368,6.075,128
351.368,6.0875,126
351.368,6.1,125
351.368,6.1125,128
351.368,6.125,135
351.368,6.1375,138
351.368,6.15,135
351.368,6.1625,139
351.368,6.175,139
351.368,6.1875,137
351.368,6.2,136
351.368,6.2125,143
351.368,6.225,147
351.368,6.2375,146
351.368,6.25,148
351.368,6.2625,151
351.368,6.275,152
351.368,6.2875,149
351.368,6.3,152
351.368,6.3125,152
351.368,6.325,148
351.368,6.3375,149
351.368,6.35,146
351.368,6.3625,150
351.368,6.375,149
351.368,6.3875,147
351.368,6.4,146
351.368,6.4125,154
351.368,6.425,153
351.368,6.4375,157
351.368,6.45,157
351.368,6.4625,159
351.368,6.475,162
351.368,6.4875,160
351.368,6.5,159
351.368,6.5125,159
351.368,6.525,157
351.368,6.5375,156
351.368,6.55,153
351.368,6.5625,149
351.368,6.575,147
351.368,6.5875,150
351.368,6.6,151
351.368,6.6125,150
351.368,6.625,147
351.368,6.6375,147
351.368,6.65,143
351.368,6.6625,146
351.368,6.675,141
351.368,6.6875,143
351.368,6.7,142
351.368,6.7125,145
351.368,6.725,152
351.368,6.7375,152
351.368,6.75,152
351.368,6.7625,151
351.368,6.775,149
351.368,6.7875,151
351.368,6.8,153
351.368,6.8125,151
351.368,6.825,150
351.368,6.8375,147
351.368,6.85,142
351.368,6.8625,139
351.368,6.875,139
351.368,6.8875,143
351.368,6.9,144
351.368,6.9125,147
351.368,6.925,148
351.368,6.9375,145
351.368,6.95,145
351.368,6.9625,139
351.368,6.975,144
351.368,6.9875,150
351.368,7,154
351.368,7.0125,155
351.368,7.025,153
351.368,7.0375,149
351.368,7.05,149
351.368,7.0625,146
351.368,7.075,147
351.368,7.0875,150
351.368,7.1,149
351.368,7.1125,148
351.368,7.125,146
351.368,7.1375,152
351.368,7.15,154
351.368,7.1625,150
351.368,7.175,146
351.368,7.1875,142
351.368,7.2,141
351.368,7.2125,140
351.368,7.225,142
351.368,7.2375,139
351.368,7.25,144
351.368,7.2625,143
351.368,7.275,142
351.368,7.2875,142
351.368,7.3,141
351.368,7.3125,140
351.368,7.325,142
351.368,7.3375,139
351.368,7.35,139
351.368,7.3625,138
351.368,7.375,138
351.368,7.3875,142
351.368,7.4,138
351.368,7.4125,137
351.368,7.425,137
351.368,7.4375,133
351.368,7.45,130
351.368,7.4625,129
351.368,7.475,127
351.368,7.4875,128
351.368,7.5,128
351.368,7.5125,125
351.368,7.525,129
351.368,7.5375,129
351.368,7.55,126
351.368,7.5625,127
351.368,7.575,127
351.368,7.5875,126
351.368,7.6,123
351.368,7.6125,123
351.368,7.625,123
351.368,7.6375,128
351.368,7.65,129
351.368,7.6625,133
351.368,7.675,133
351.368,7.6875,135
351.368,7.7,132
351.368,7.7125,135
351.368,7.725,137
351.368,7.7375,140
351.368,7.75,139
351.368,7.7625,141
351.368,7.775,143
351.368,7.7875,142
351.368,7.8,144
351.368,7.8125,146
351.368,7.825,146
351.368,7.8375,147
351.368,7.85,144
351.368,7.8625,145
351.368,7.875,156
351.368,7.8875,163
351.368,7.9,162
351.368,7.9125,163
351.368,7.925,159
351.368,7.9375,159
351.368,7.95,159
351.368,7.9625,156
351.368,7.975,156
351.368,7.9875,151
351.368,8,149
351.368,8.0125,144
351.368,8.025,145
351.368,8.0375,142
351.368,8.05,141
351.368,8.0625,136
351.368,8.075,135
351.368,8.0875,135
351.368,8.1,136
351.368,8.1125,138
351.368,8.125,133
351.368,8.1375,128
351.368,8.15,130
351.368,8.1625,125
351.368,8.175,124
351.368,8.1875,128
351.368,8.2,133
351.368,8.2125,132
351.368,8.225,131
351.368,8.2375,126
351.368,8.25,127
351.368,8.2625,124
351.368,8.275,128
351.368,8.2875,132
351.368,8.3,129
351.368,8.3125,124
351.368,8.325,128
351.368,8.3375,131
351.368,8.35,131
351.368,8.3625,136
351.368,8.375,139
351.368,8.3875,144
351.368,8.4,143
351.368,8.4125,146
351.368,8.425,144
351.368,8.4375,145
351.368,8.45,145
351.368,8.4625,146
351.368,8.475,147
351.368,8.4875,149
351.368,8.5,148
351.368,8.5125,145
351.368,8.525,145
351.368,8.5375,140
351.368,8.55,139
351.368,8.5625,141
351.368,8.575,140
351.368,8.5875,135
351.368,8.6,137
351.368,8.6125,134
351.368,8.625,131
351.368,8.6375,129
351.368,8.65,132
351.368,8.6625,129
351.368,8.675,125
351.368,8.6875,129
351.368,8.7,126
351.368,8.7125,124
351.368,8.725,125
351.368,8.7375,130
351.368,8.75,131
351.368,8.7625,130
351.368,8.775,128
351.368,8.7875,129
351.368,8.8,133
351.368,8.8125,132
351.368,8.825,133
351.368,8.8375,140
351.368,8.85,139
351.368,8.8625,139
351.368,8.875,134
351.368,8.8875,133
351.368,8.9,137
351.368,8.9125,139
351.368,8.925,145
351.368,8.9375,146
351.368,8.95,145
351.368,8.9625,146
351.368,8.975,145
351.368,8.9875,143
351.368,9,143
351.368,9.0125,144
351.368,9.025,144
351.368,9.0375,147
351.368,9.05,155
351.368,9.0625,161
351.368,9.075,159
351.368,9.0875,159
351.368,9.1,157
351.368,9.1125,158
351.368,9.125,163
351.368,9.1375,160
351.368,9.15,161
351.368,9.1625,175
351.368,9.175,176
351.368,9.1875,183
351.368,9.2,188
351.368,9.2125,185
351.368,9.225,192
351.368,9.2375,202
351.368,9.25,210
351.368,9.2625,212
351.368,9.275,212
351.368,9.2875,210
351.368,9.3,210
351.368,9.3125,206
351.368,9.325,208
351.368,9.3375,213
351.368,9.35,212
351.368,9.3625,206
351.368,9.375,205
351.368,9.3875,203
351.368,9.4,209
351.368,9.4125,210
351.368,9.425,208
351.368,9.4375,209
351.368,9.45,209
351.368,9.4625,203
351.368,9.475,203
351.368,9.4875,206
351.368,9.5,208
351.368,9.5125,204
351.368,9.525,201
351.368,9.5375,202
351.368,9.55,200
351.368,9.5625,192
351.368,9.575,191
351.368,9.5875,195
351.368,9.6,193
351.368,9.6125,187
351.368,9.625,187
351.368,9.6375,191
351.368,9.65,194
351.368,9.6625,204
351.368,9.675,206
351.368,9.6875,205
351.368,9.7,204
351.368,9.7125,201
351.368,9.725,203
351.368,9.7375,205
351.368,9.75,205
351.368,9.7625,208
351.368,9.775,209
351.368,9.7875,214
351.368,9.8,214
351.368,9.8125,221
351.368,9.825,222
351.368,9.8375,221
351.368,9.85,218
351.368,9.8625,230
351.368,9.875,225
351.368,9.8875,220
351.368,9.9,211
351.368,9.9125,217
351.368,9.925,218
351.368,9.9375,224
351.368,9.95,232
351.368,9.9625,235
351.368,9.975,236
351.368,9.9875,237
351.368,10,235
351.368,10.0125,245
351.368,10.025,238
351.368,10.0375,241
351.368,10.05,249
351.368,10.0625,244
351.368,10.075,240
351.368,10.0875,240
351.368,10.1,247
351.368,10.1125,251
351.368,10.125,255
351.368,10.1375,257
351.368,10.15,254
351.368,10.1625,261
351.368,10.175,264
351.368,10.1875,266
351.368,10.2,273
351.368,10.2125,272
351.368,10.225,263
351.368,10.2375,260
351.368,10.25,262
351.368,10.2625,268
351.368,10.275,279
351.368,10.2875,275
351.368,10.3,270
351.368,10.3125,268
351.368,10.325,268
351.368,10.3375,268
351.368,10.35,268
351.368,10.3625,263
351.368,10.375,259
351.368,10.3875,262
351.368,10.4,259
351.368,10.4125,256
351.368,10.425,256
351.368,10.4375,252
351.368,10.45,245
351.368,10.4625,241
351.368,10.475,236
351.368,10.4875,245
351.368,10.5,247
351.368,10.5125,241
351.368,10.525,241
351.368,10.5375,236
351.368,10.55,231
351.368,10.5625,224
351.368,10.575,223
351.368,10.5875,222
351.368,10.6,225
351.368,10.6125,229
351.368,10.625,226
351.368,10.6375,226
351.368,10.65,229
351.368,10.6625,235
351.368,10.675,238
351.368,10.6875,229
351.368,10.7,217
351.368,10.7125,217
351.368,10.725,217
351.368,10.7375,217
351.368,10.75,214
351.368,10.7625,211
351.368,10.775,208
351.368,10.7875,210
351.368,10.8,213
351.368,10.8125,213
351.368,10.825,209
351.368,10.8375,203
351.368,10.85,205
351.368,10.8625,196
351.368,10.875,196
351.368,10.8875,190
351.368,10.9,190
351.368,10.9125,194
351.368,10.925,191
351.368,10.9375,188
351.368,10.95,187
351.368,10.9625,182
351.368,10.975,180
351.368,10.9875,178
351.368,11,181
351.368,11.0125,181
351.368,11.025,188
351.368,11.0375,190
351.368,11.05,189
351.368,11.0625,188
351.368,11.075,191
351.368,11.0875,186
351.368,11.1,187
351.368,11.1125,184
351.368,11.125,185
351.368,11.1375,183
351.368,11.15,183
351.368,11.1625,186
351.368,11.175,183
351.368,11.1875,179
351.368,11.2,179
351.368,11.2125,174
351.368,11.225,177
351.368,11.2375,173
351.368,11.25,171
351.368,11.2625,171
351.368,11.275,173
351.368,11.2875,173
351.368,11.3,176
351.368,11.3125,177
351.368,11.325,174
351.368,11.3375,182
351.368,11.35,179
351.368,11.3625,179
351.368,11.375,175
351.368,11.3875,178
351.368,11.4,181
351.368,11.4125,186
351.368,11.425,183
351.368,11.4375,183
351.368,11.45,183
351.368,11.4625,184
351.368,11.475,182
351.368,11.4875,178
351.368,11.5,170
351.368,11.5125,167
351.368,11.525,166
351.368,11.5375,164
351.368,11.55,161
351.368,11.5625,163
351.368,11.575,159
351.368,11.5875,159
351.368,11.6,162
351.368,11.6125,158
351.368,11.625,156
351.368,11.6375,152
351.368,11.65,152
351.368,11.6625,148
351.368,11.675,146
351.368,11.6875,151
351.368,11.7,151
351.368,11.7125,151
351.368,11.725,151
351.368,11.7375,155
351.368,11.75,152
351.368,11.7625,156
351.368,11.775,154
351.368,11.7875,159
351.368,11.8,161
351.368,11.8125,166
351.368,11.825,168
351.368,11.8375,171
351.368,11.85,170
351.368,11.8625,176
351.368,11.875,181
351.368,11.8875,178
351.368,11.9,174
351.368,11.9125,176
351.368,11.925,179
351.368,11.9375,184
351.368,11.95,183
351.368,11.9625,184
351.368,11.975,186
351.368,11.9875,183
351.368,12,181
351.368,12.0125,179
351.368,12.025,184
351.368,12.0375,183
351.368,12.05,185
351.368,12.0625,182
351.368,12.075,184
351.368,12.0875,184
351.368,12.1,179
351.368,12.1125,174
351.368,12.125,170
351.368,12.1375,170
351.368,12.15,169
351.368,12.1625,166
351.368,12.175,168
351.368,12.1875,168
351.368,12.2,165
351.368,12.2125,165
351.368,12.225,162
351.368,12.2375,158
351.368,12.25,157
351.368,12.2625,157
351.368,12.275,159
351.368,12.2875,158
351.368,12.3,154
351.368,12.3125,149
351.368,12.325,153
351.368,12.3375,152
351.368,12.35,153
351.368,12.3625,152
351.368,12.375,150
351.368,12.3875,150
351.368,12.4,155
351.368,12.4125,153
351.368,12.425,149
351.368,12.4375,149
351.368,12.45,144
351.368,12.4625,147
351.368,12.475,149
351.368,12.4875,146
351.368,12.5,146
351.368,12.5125,144
351.368,12.525,145
351.368,12.5375,144
351.368,12.55,139
351.368,12.5625,136
351.368,12.575,136
351.368,12.5875,137
351.368,12.6,136
351.368,12.6125,136
351.368,12.625,134
351.368,12.6375,131
